,Nz,figure,height,id,maxX,maxY,maxZ,minX,minY,minZ,oid,width,gabasynapse,glutsynapse,shaft,ConsensusNotSynapse,nofigure,edgesynapse,enface synapse,PSD positive,comments FC,comments MN
816,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2198.png,412.2,816,8697.5,5557.4,11,8306.5,5146.2,8,2198,392.0,0,TRUE,0,1,FALSE,,,,,
817,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2200.png,391.3,817,8825.5,5513.6,10,8442.5,5123.3,7,2200,384.0,0,TRUE,0,1,FALSE,,,,glial cell,
818,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2202.png,340.6,818,8489.2,5127.8,17,8104.2,4788.2,11,2202,386.0,0,TRUE,0,0,FALSE,,,,,
819,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2204.png,335.0,819,8194.0,5241.0,32,7852.0,4907.0,27,2204,343.0,0,TRUE,0,0,FALSE,,,,,
820,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2206.png,367.0,820,8226.0,5473.0,23,7867.0,5107.0,16,2206,360.0,0,TRUE,0,0,FALSE,,,,,
821,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2208.png,369.0,821,8286.0,5127.0,41,7957.0,4759.0,34,2208,330.0,0,TRUE,0,0,FALSE,,,,,
822,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2210.png,371.0,822,8260.0,5655.0,37,7867.0,5285.0,28,2210,394.0,0,TRUE,0,0,FALSE,,,,,
823,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2212.png,310.0,823,8384.0,6115.0,22,8018.0,5806.0,15,2212,367.0,0,TRUE,0,0,FALSE,,,,,
824,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2214.png,320.3,824,8394.0,6269.3,21,8026.9,5950.0,12,2214,368.1,0,TRUE,0,0,FALSE,,,,,
825,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2216.png,345.0,825,8425.7,5889.0,19,8113.0,5545.0,14,2216,313.7,0,TRUE,1,0,FALSE,,,,,has weird vessicles and I still think its a synapse
826,10,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2218.png,398.0,826,8290.0,5861.0,29,7874.0,5464.0,19,2218,417.0,0,TRUE,0,0,FALSE,,,,,
827,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2220.png,331.0,827,8400.0,5639.0,31,8103.0,5309.0,25,2220,298.0,0,TRUE,0,0,FALSE,,,,,
828,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2222.png,455.0,828,8214.0,5963.0,35,7827.0,5509.0,29,2222,388.0,0,TRUE,0,0,FALSE,,,,,
829,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2224.png,479.9,829,8260.0,5663.9,51,7817.0,5185.0,46,2224,444.0,1,FALSE,1,0,FALSE,,,,,
830,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2226.png,424.0,830,8312.0,5361.0,48,7937.0,4938.0,43,2226,376.0,0,TRUE,0,0,FALSE,,,,,
831,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2228.png,346.0,831,8403.0,5345.0,43,8070.0,5000.0,38,2228,334.0,1,FALSE,0,0,FALSE,,,,,
832,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2230.png,327.0,832,8917.0,5113.0,48,8576.0,4787.0,42,2230,342.0,0,TRUE,0,0,FALSE,,,,,
833,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2232.png,475.0,833,9155.0,5833.0,41,8716.0,5359.0,35,2232,440.0,0,TRUE,0,1,FALSE,,,0,,
834,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2234.png,392.0,834,9005.0,6077.0,41,8648.0,5686.0,33,2234,358.0,0,TRUE,1,1,FALSE,,,,glial cell?,
835,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2236.png,392.0,835,8925.0,6437.0,41,8548.0,6046.0,38,2236,378.0,0,TRUE,0,1,FALSE,,,,,
836,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2238.png,378.4,836,8867.1,6346.9,17,8560.0,5969.5,11,2238,308.1,1,FALSE,1,0,FALSE,,,,,
837,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2240.png,444.1,837,9651.0,6361.0,19,9312.1,5917.9,12,2240,339.9,0,TRUE,1,1,FALSE,,,0,,
838,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2242.png,370.0,838,8700.8,6171.0,51,8258.0,5802.0,45,2242,443.8,1,FALSE,0,0,FALSE,1,,,,
839,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2244.png,396.3,839,8432.2,5183.5,11,8068.0,4788.2,2,2244,365.2,0,TRUE,0,0,FALSE,,,,,
840,10,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2246.png,320.0,840,8399.0,5293.0,39,7975.0,4974.0,29,2246,425.0,0,TRUE,0,0,FALSE,,,,,
841,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2248.png,350.0,841,8467.0,5741.0,20,8086.0,5392.0,14,2248,382.0,0,TRUE,0,0,FALSE,,,1,,
842,12,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2250.png,437.7,842,8508.6,5678.7,21,8102.0,5242.0,9,2250,407.6,0,TRUE,0,0,FALSE,,,,,
843,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2252.png,339.0,843,8787.0,5673.0,23,8394.0,5335.0,16,2252,394.0,0,TRUE,0,0,FALSE,,,,,
844,10,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2254.png,389.3,844,8728.5,5559.4,19,8246.5,5171.0,9,2254,483.1,0,TRUE,0,0,FALSE,,,,,
845,10,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2256.png,376.4,845,8660.0,5276.9,11,8329.3,4901.6,1,2256,331.7,0,TRUE,0,0,FALSE,,,,,
846,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2258.png,345.6,846,9662.5,5292.9,14,9318.4,4948.3,6,2258,345.0,0,TRUE,0,1,FALSE,,,,,
847,10,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2260.png,338.0,847,9623.0,5621.0,41,9201.0,5284.0,31,2260,423.0,1,FALSE,0,0,FALSE,,,,,
848,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2262.png,303.0,848,9745.0,5495.0,34,9373.0,5193.0,26,2262,373.0,0,TRUE,1,0,FALSE,,,0,,small synapse - looks like there are dockedvesicles
849,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2264.png,365.0,849,9835.0,5461.0,47,9443.0,5097.0,40,2264,393.0,0,TRUE,0,1,FALSE,,,,,
850,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2266.png,389.0,850,9865.0,5537.0,38,9471.0,5149.0,32,2266,395.0,0,TRUE,0,1,FALSE,,,,,
851,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2268.png,398.0,851,9675.0,5375.0,45,9298.0,4978.0,39,2268,378.0,1,FALSE,0,1,FALSE,,,,,
852,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2270.png,410.0,852,8721.0,5512.0,38,8240.0,5103.0,33,2270,482.0,0,TRUE,1,1,FALSE,,,,,
853,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2272.png,400.0,853,8527.0,5540.0,37,8181.0,5141.0,30,2272,347.0,0,TRUE,1,0,FALSE,,,,,
854,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2274.png,317.0,854,9059.0,5206.0,36,8732.0,4890.0,32,2274,328.0,0,TRUE,0,1,FALSE,,,,,
855,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2276.png,357.0,855,8995.0,5730.0,35,8678.0,5374.0,29,2276,318.0,1,FALSE,0,0,FALSE,,,,,
856,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2278.png,389.0,856,9025.0,6096.0,32,8606.0,5708.0,25,2278,420.0,0,TRUE,0,0,FALSE,,,,,
857,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2280.png,396.0,857,8949.0,6038.0,23,8627.0,5643.0,19,2280,323.0,0,TRUE,1,1,FALSE,,,,,
858,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2282.png,368.0,858,8987.0,5890.0,25,8636.0,5523.0,20,2282,352.0,0,TRUE,0,0,FALSE,,,,,
859,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2284.png,329.0,859,8703.0,6002.0,24,8360.0,5674.0,19,2284,344.0,0,TRUE,0,0,FALSE,,,,,
860,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2286.png,458.0,860,8619.0,6264.0,25,8237.0,5807.0,20,2286,383.0,0,TRUE,1,0,FALSE,,,,,
861,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2288.png,368.6,861,8431.0,6012.0,20,8071.0,5644.4,13,2288,361.0,0,TRUE,0,0,FALSE,,,,,
862,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2290.png,401.0,862,8585.0,6136.0,21,8175.0,5736.0,15,2290,411.0,0,TRUE,0,0,FALSE,,,,,
863,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2292.png,326.7,863,8538.7,5838.8,11,8213.7,5513.1,5,2292,326.0,0,TRUE,1,0,FALSE,,,,,
864,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2294.png,406.2,864,8667.1,6513.0,12,8170.1,6107.8,6,2294,498.0,0,TRUE,1,1,FALSE,,,,,
865,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2296.png,378.4,865,9419.1,6427.5,14,9092.1,6050.1,10,2296,328.0,0,TRUE,1,1,FALSE,,,,,
866,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2298.png,498.4,866,9001.0,6113.8,4,8692.1,5616.4,-1,2298,309.9,0,TRUE,0,1,FALSE,1,,,,not a synapse
867,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2300.png,320.7,867,8960.9,6117.2,9,8634.9,5797.5,3,2300,327.0,0,TRUE,0,0,FALSE,,,0,,small synapse with a few docked vsicles
868,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2302.png,388.2,868,9024.8,5970.2,8,8602.8,5583.0,0,2302,423.1,0,TRUE,0,0,FALSE,,,,,
869,10,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2304.png,368.0,869,9363.0,5466.0,25,8971.0,5099.0,15,2304,393.0,0,TRUE,0,1,FALSE,,,,,
870,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2306.png,329.6,870,9280.4,5291.9,15,8875.4,4963.2,9,2306,406.0,0,TRUE,0,1,FALSE,,,,,
871,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2308.png,321.7,871,9479.3,5322.0,3,9131.4,5001.3,-1,2308,348.8,0,TRUE,0,1,FALSE,1,,,,
872,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2310.png,414.2,872,9675.0,5945.2,22,9040.8,5532.0,13,2310,635.2,0,TRUE,1,1,FALSE,,,,,
873,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2312.png,433.0,873,8647.0,5871.0,32,8257.0,5439.0,24,2312,391.0,0,TRUE,0,0,FALSE,,,,,
874,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2314.png,364.0,874,8495.0,5755.0,41,8102.0,5392.0,36,2314,394.0,0,TRUE,0,0,FALSE,,,,,
875,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2316.png,301.1,875,8553.3,5740.1,51,8195.0,5440.0,47,2316,359.3,0,TRUE,0,1,FALSE,1,,,,edge synapse - throw out
876,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2318.png,357.0,876,8905.0,5991.0,42,8524.0,5635.0,35,2318,382.0,0,TRUE,0,0,FALSE,,,,,
877,15,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2320.png,425.0,877,8759.0,6057.0,51,8238.0,5633.0,36,2320,522.0,0,TRUE,0,0,FALSE,1,,,,
878,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2322.png,327.0,878,9683.0,5643.0,41,9368.0,5317.0,37,2322,316.0,0,TRUE,0,1,FALSE,,,,,
879,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2324.png,371.0,879,8997.0,5709.0,46,8546.0,5339.0,38,2324,452.0,0,TRUE,1,0,FALSE,,,,,
880,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2326.png,332.0,880,9021.0,5189.0,44,8695.0,4858.0,39,2326,327.0,0,TRUE,0,0,FALSE,,,,,
881,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2328.png,326.0,881,9267.0,5135.0,39,8928.0,4810.0,34,2328,340.0,0,TRUE,0,0,FALSE,,,0.5,,I think there is PSD in pannel 3
882,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2330.png,352.0,882,8643.0,5323.0,32,8294.0,4972.0,26,2330,350.0,0,TRUE,1,0,FALSE,,,,,
883,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2332.png,419.0,883,8939.0,5521.0,37,8479.0,5103.0,28,2332,461.0,0,TRUE,0,0,FALSE,,,,,
884,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2334.png,340.0,884,9019.0,5137.0,35,8706.0,4798.0,28,2334,314.0,0,TRUE,0,0,FALSE,,,,,
885,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2336.png,325.0,885,9571.0,5313.0,35,9263.0,4989.0,30,2336,309.0,0,TRUE,0,0,FALSE,,,,,
886,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2338.png,337.0,886,9223.0,5339.0,34,8915.0,5003.0,28,2338,309.0,0,TRUE,0,0,FALSE,,,,,
887,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2340.png,314.0,887,9221.0,5203.0,25,8880.0,4890.0,19,2340,342.0,0,TRUE,0,0,FALSE,,,,,
888,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2342.png,351.0,888,9361.0,5153.0,32,9040.0,4803.0,25,2342,322.0,0,TRUE,0,0,FALSE,,,,,
889,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2344.png,343.0,889,9459.0,5101.0,24,9069.0,4759.0,15,2344,391.0,0,TRUE,0,0,FALSE,,,,,
890,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2346.png,294.0,890,9733.0,5073.0,20,9397.0,4780.0,16,2346,337.0,0,TRUE,0,0,FALSE,,,,,
891,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2348.png,359.5,891,9236.4,5303.8,7,8920.4,4945.3,-1,2348,317.0,0,TRUE,0,0,FALSE,1,,,,
892,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2350.png,363.5,892,10011.2,5534.0,4,9537.5,5171.5,-1,2350,474.7,0,TRUE,0,1,FALSE,1,,,,check to see if postsynapse is glia or dendrite
893,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2352.png,452.0,893,10297.0,5307.0,38,9875.0,4856.0,29,2352,423.0,0,TRUE,1,1,FALSE,,,,,
894,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2354.png,365.4,894,10183.1,6223.7,12,9814.1,5859.2,7,2354,370.0,0,TRUE,1,1,FALSE,,,,,
895,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2356.png,404.0,895,9029.0,6297.0,39,8624.0,5894.0,32,2356,406.0,0,TRUE,0,0,FALSE,,,,,
896,10,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2358.png,420.0,896,8589.0,6317.0,45,8094.0,5898.0,35,2358,496.0,1,FALSE,1,0,FALSE,,,,,
897,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2360.png,327.0,897,8933.0,6357.0,31,8610.0,6031.0,26,2360,324.0,0,TRUE,0,0,FALSE,,,,,
898,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2362.png,322.0,898,8431.0,6475.0,32,8033.0,6154.0,24,2362,399.0,0,TRUE,0,0,FALSE,,,,,
899,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2364.png,387.0,899,8935.0,6457.0,39,8585.0,6071.0,34,2364,351.0,1,FALSE,0,0,FALSE,,,,,
900,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2366.png,358.0,900,8835.0,6521.0,35,8536.0,6164.0,30,2366,300.0,1,FALSE,0,0,FALSE,,,,,
901,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2368.png,339.6,901,10209.0,5989.0,16,9794.9,5650.4,10,2368,415.1,0,TRUE,0,1,FALSE,,,,,
902,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2370.png,316.7,902,8681.1,6426.5,17,8380.1,6110.7,12,2370,302.0,0,TRUE,0,0,FALSE,,,,,
903,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2372.png,318.7,903,8793.3,6724.8,8,8480.3,6407.1,3,2372,314.0,0,TRUE,0,1,FALSE,,,,,
904,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2374.png,323.7,904,8753.3,6752.6,11,8440.3,6430.0,5,2374,314.0,0,TRUE,0,1,FALSE,,,,,
905,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2376.png,322.7,905,8697.3,6671.1,15,8393.2,6349.4,9,2376,305.0,0,TRUE,0,1,FALSE,,,,,
906,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2378.png,349.0,906,8817.0,6677.0,20,8469.0,6329.0,15,2378,349.0,0,TRUE,0,1,FALSE,,,,,
907,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2380.png,356.0,907,6693.0,8971.0,36,6330.0,8616.0,33,2380,364.0,0,TRUE,0,1,FALSE,,,,,
908,12,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2382.png,338.5,908,6745.0,9317.0,23,6330.7,8979.5,11,2382,415.3,0,TRUE,1,0,FALSE,,,,,
909,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2384.png,346.3,909,6370.6,9048.0,7,5916.9,8702.7,1,2384,454.6,0,TRUE,0,1,FALSE,,,,,
910,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2386.png,331.6,910,6392.5,8960.1,8,6007.5,8629.5,5,2386,386.0,0,TRUE,0,1,FALSE,,,,,
911,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2388.png,315.6,911,6344.5,8936.2,7,5920.7,8621.6,1,2388,424.8,0,TRUE,0,1,FALSE,,,,,
912,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2390.png,373.4,912,6554.7,9236.6,12,6140.6,8864.2,3,2390,415.1,0,TRUE,1,0,FALSE,,,1,,
913,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2392.png,347.0,913,6404.0,9125.0,24,6054.0,8779.0,19,2392,351.0,0,TRUE,0,0,FALSE,,,,,
914,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2394.png,401.0,914,6574.0,9082.0,32,6191.0,8682.0,25,2394,384.0,0,TRUE,0,1,FALSE,,,,,
915,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2396.png,352.0,915,6612.0,8913.0,25,6189.0,8562.0,21,2396,424.0,0,TRUE,0,1,FALSE,,,,,
916,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2398.png,329.0,916,6627.0,8914.0,35,6259.0,8586.0,28,2398,369.0,0,TRUE,0,0,FALSE,,,,,
917,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2400.png,428.5,917,6663.5,9051.0,18,6162.0,8623.5,12,2400,502.5,0,TRUE,1,1,FALSE,,,,,
918,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2402.png,371.0,918,6663.0,8927.0,30,6201.0,8557.0,21,2402,463.0,0,TRUE,0,0,FALSE,,,,,
919,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2404.png,338.0,919,6528.0,8709.0,34,6108.0,8372.0,29,2404,421.0,0,TRUE,1,0,FALSE,,,,,
920,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2406.png,354.0,920,6377.0,8685.0,26,6023.0,8332.0,20,2406,355.0,0,TRUE,0,0,FALSE,,,,,
921,13,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2408.png,431.0,921,6509.0,9133.0,36,6076.0,8703.0,23,2408,434.0,0,TRUE,0,0,FALSE,,,,,
922,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2410.png,383.0,922,6209.0,9123.0,35,5849.0,8741.0,28,2410,361.0,0,TRUE,0,0,FALSE,,,,,
923,11,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2412.png,395.0,923,6339.0,8953.0,35,5875.0,8559.0,24,2412,465.0,0,TRUE,0,0,FALSE,,,,,
924,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2414.png,317.0,924,6591.0,8759.0,27,6207.0,8443.0,18,2414,385.0,1,FALSE,0,0,FALSE,,,,,
925,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2416.png,375.0,925,8047.0,8138.0,35,7678.0,7764.0,29,2416,370.0,1,FALSE,1,0,FALSE,,,,,
926,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2418.png,297.5,926,8349.2,8446.0,3,7951.3,8149.5,-1,2418,398.8,0,TRUE,1,1,FALSE,1,,,,"I think it is a synapse, but on the edge and we can thow out"
927,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2420.png,370.8,927,8731.0,8348.0,20,8327.3,7978.2,12,2420,404.7,0,TRUE,1,0,FALSE,,,,,synapse onto shaft
928,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2424.png,345.6,928,8438.2,8199.5,11,8097.2,7854.9,7,2424,342.0,0,TRUE,1,1,FALSE,,,,,look at EM to see if pre and post compatments make sense
929,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2426.png,346.5,929,8212.3,8374.5,15,7827.3,8028.9,8,2426,386.0,0,TRUE,0,0,FALSE,,,,,
930,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2428.png,314.4,930,7659.7,8181.7,5,7301.7,7868.3,1,2428,359.0,0,TRUE,0,1,FALSE,,,,,
931,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2430.png,342.0,931,8621.0,8358.0,22,8273.0,8017.0,18,2430,349.0,1,FALSE,0,0,FALSE,,,,,
932,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2432.png,343.0,932,8783.0,8353.0,33,8396.0,8011.0,28,2432,388.0,0,TRUE,0,0,FALSE,,,,,
933,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2434.png,344.0,933,8153.0,8350.0,35,7765.0,8007.0,29,2434,389.0,0,TRUE,1,0,FALSE,,,,,
934,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2436.png,325.0,934,7537.0,8306.0,51,7240.7,7982.0,46,2436,297.3,0,TRUE,0,1,FALSE,1,,,,
935,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2438.png,302.0,935,7523.5,8364.0,51,7191.0,8063.0,46,2438,333.5,0,TRUE,0,0,FALSE,1,,,,
936,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2440.png,381.0,936,7767.0,8426.0,40,7346.0,8046.0,37,2440,422.0,0,TRUE,0,1,FALSE,,,,,
937,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2442.png,361.5,937,7678.1,8110.0,7,7286.6,7749.5,2,2442,392.5,0,TRUE,0,0,FALSE,,,,,
938,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2444.png,321.7,938,7485.9,7789.7,11,7132.8,7469.1,8,2444,354.0,0,TRUE,0,1,FALSE,,,,,
939,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2446.png,302.0,939,7715.0,7966.0,37,7397.0,7665.0,34,2446,319.0,0,TRUE,0,1,FALSE,,,,,
940,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2448.png,357.0,940,7571.0,7744.0,38,7219.0,7388.0,32,2448,353.0,0,TRUE,1,1,FALSE,,,,,
941,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2450.png,309.8,941,8368.0,7903.1,16,8046.0,7594.4,12,2450,323.0,0,TRUE,0,1,FALSE,,,,,
942,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2452.png,373.4,942,8330.0,7887.2,17,7959.0,7514.8,11,2452,372.0,0,TRUE,0,0,FALSE,,,,,
943,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2454.png,458.9,943,8319.7,7437.8,13,7883.6,6979.8,6,2454,437.0,0,TRUE,0,1,FALSE,,,,,
944,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2456.png,360.0,944,8313.0,7180.0,49,7956.0,6821.0,46,2456,358.0,0,TRUE,1,1,FALSE,,,,,
945,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2458.png,432.0,945,7633.0,6888.0,29,7129.0,6457.0,22,2458,505.0,1,FALSE,1,0,FALSE,,,,,
946,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2460.png,440.0,946,8301.0,7484.0,47,7906.0,7045.0,42,2460,396.0,0,TRUE,0,0,FALSE,,,,,
947,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2462.png,394.0,947,8355.0,7912.0,31,7874.0,7519.0,25,2462,482.0,0,TRUE,1,0,FALSE,,,,,
948,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2464.png,392.0,948,8109.0,7694.0,28,7675.0,7303.0,21,2464,435.0,0,TRUE,0,0,FALSE,,,,,
949,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2466.png,426.0,949,7467.0,7434.0,22,6986.0,7009.0,17,2466,482.0,0,TRUE,0,1,FALSE,,,,,
950,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/2468.png,372.0,950,8103.0,7182.0,26,7756.0,6811.0,21,2468,348.0,0,TRUE,0,1,FALSE,,,,,
